cr_id,gender,age,race
1069726,MALE,25.0,
1069726,MALE,,
1069729,MALE,15.0,BLACK
1069734,MALE,14.0,BLACK
1069740,MALE,,
1069743,MALE,24.0,BLACK
1069743,MALE,21.0,BLACK
1069743,MALE,22.0,BLACK
1069763,MALE,,BLACK
1069766,MALE,53.0,BLACK
1069767,FEMALE,16.0,BLACK
1069767,FEMALE,15.0,BLACK
1069781,MALE,16.0,BLACK
1069782,MALE,17.0,BLACK
1069789,MALE,31.0,BLACK
1069789,MALE,29.0,BLACK
1069797,MALE,17.0,HISPANIC
1069807,MALE,32.0,WHITE
1069807,MALE,72.0,WHITE
1069832,MALE,20.0,BLACK
1069835,MALE,25.0,BLACK
1069835,MALE,23.0,BLACK
1069840,MALE,,
1069847,MALE,22.0,BLACK
1069854,MALE,50.0,BLACK
1069858,MALE,,WHITE
1069858,MALE,,HISPANIC
1069858,MALE,,HISPANIC
1069863,MALE,17.0,BLACK
1069864,MALE,,HISPANIC
1069881,MALE,19.0,HISPANIC
1069884,FEMALE,31.0,WHITE
1069888,MALE,,BLACK
1069890,FEMALE,55.0,BLACK
1069891,MALE,42.0,BLACK
1069903,MALE,18.0,BLACK
1069907,MALE,27.0,HISPANIC
1069919,FEMALE,28.0,BLACK
1069926,FEMALE,23.0,BLACK
1069929,MALE,,HISPANIC
1069942,MALE,18.0,BLACK
1069942,MALE,20.0,BLACK
1069956,MALE,,BLACK
1069957,MALE,23.0,BLACK
1069957,FEMALE,23.0,BLACK
1069980,FEMALE,51.0,WHITE
1070000,MALE,26.0,WHITE
1070007,MALE,18.0,BLACK
1070009,MALE,21.0,BLACK
1070011,FEMALE,45.0,WHITE
1070011,MALE,19.0,WHITE
1070017,MALE,20.0,BLACK
1070018,FEMALE,59.0,WHITE
1070018,MALE,39.0,WHITE
1070021,MALE,19.0,BLACK
1070022,MALE,17.0,BLACK
1070024,FEMALE,31.0,BLACK
1070031,FEMALE,48.0,BLACK
1070036,MALE,23.0,BLACK
1070038,MALE,,BLACK
1070038,MALE,,BLACK
1070058,MALE,29.0,BLACK
1070058,FEMALE,32.0,BLACK
1070065,MALE,54.0,BLACK
1070067,MALE,39.0,BLACK
1070068,MALE,62.0,BLACK
1070069,FEMALE,29.0,BLACK
1070071,MALE,18.0,BLACK
1070080,FEMALE,14.0,BLACK
1070080,MALE,16.0,BLACK
1070095,FEMALE,37.0,HISPANIC
1070095,MALE,,HISPANIC
1070109,MALE,22.0,BLACK
1070110,FEMALE,,
1070110,MALE,,BLACK
1070114,FEMALE,23.0,WHITE
1070115,MALE,55.0,HISPANIC
1070130,MALE,27.0,BLACK
1070135,MALE,10.0,BLACK
1070145,FEMALE,64.0,BLACK
1070145,FEMALE,57.0,BLACK
1070155,MALE,31.0,WHITE
1070156,MALE,,HISPANIC
1070158,FEMALE,35.0,BLACK
1070158,FEMALE,40.0,BLACK
1070159,MALE,18.0,BLACK
1070159,MALE,16.0,BLACK
1070161,MALE,19.0,BLACK
1070167,MALE,18.0,BLACK
1070170,MALE,16.0,
1070174,MALE,39.0,HISPANIC
1070179,FEMALE,27.0,BLACK
1070183,FEMALE,20.0,WHITE
1070185,MALE,12.0,BLACK
1070189,MALE,28.0,BLACK
1070191,FEMALE,17.0,
1070198,MALE,18.0,BLACK
1070209,MALE,37.0,BLACK
1070216,MALE,37.0,BLACK
1070223,MALE,15.0,BLACK
1070225,MALE,59.0,BLACK
1070247,FEMALE,39.0,BLACK
1070251,MALE,29.0,BLACK
1070261,MALE,18.0,BLACK
1070266,MALE,60.0,BLACK
1070275,FEMALE,,BLACK
1070294,MALE,33.0,BLACK
1070300,MALE,47.0,BLACK
1070305,MALE,33.0,HISPANIC
1070310,MALE,16.0,BLACK
1070314,FEMALE,24.0,HISPANIC
1070319,MALE,35.0,BLACK
1070327,MALE,,HISPANIC
1070342,MALE,,HISPANIC
1070342,MALE,,WHITE
1070344,MALE,,BLACK
1070356,MALE,19.0,BLACK
1070368,MALE,55.0,HISPANIC
1070370,MALE,39.0,WHITE
1070372,MALE,35.0,BLACK
1070374,FEMALE,45.0,HISPANIC
1070379,FEMALE,50.0,HISPANIC
1070404,MALE,77.0,HISPANIC
1070413,FEMALE,47.0,BLACK
1070415,MALE,,BLACK
1070415,FEMALE,,BLACK
1070415,MALE,,BLACK
1070415,MALE,,BLACK
1070427,FEMALE,24.0,HISPANIC
1070429,MALE,33.0,BLACK
1070459,MALE,15.0,BLACK
1070459,MALE,17.0,BLACK
1070459,MALE,14.0,BLACK
1070462,MALE,41.0,WHITE
1070469,MALE,,HISPANIC
1070469,MALE,18.0,HISPANIC
1070476,FEMALE,58.0,BLACK
1070479,MALE,52.0,BLACK
1070494,MALE,20.0,BLACK
1070496,MALE,22.0,BLACK
1070504,MALE,17.0,HISPANIC
1070514,,,
1070516,FEMALE,,HISPANIC
1070517,MALE,24.0,BLACK
1070518,FEMALE,53.0,BLACK
1070536,MALE,17.0,BLACK
1070540,MALE,24.0,BLACK
1070545,MALE,69.0,BLACK
1070546,MALE,44.0,WHITE
1070570,MALE,17.0,BLACK
1070581,MALE,51.0,BLACK
1070597,FEMALE,37.0,BLACK
1070599,MALE,31.0,BLACK
1070610,FEMALE,37.0,HISPANIC
1070614,MALE,35.0,BLACK
1070617,FEMALE,25.0,BLACK
1070622,MALE,44.0,BLACK
1070625,MALE,49.0,BLACK
1070629,MALE,36.0,WHITE
1070632,MALE,47.0,HISPANIC
1070638,MALE,25.0,BLACK
1070644,MALE,23.0,WHITE
1070647,FEMALE,14.0,BLACK
1070651,MALE,20.0,BLACK
1070652,MALE,,
1070658,FEMALE,26.0,HISPANIC
1070659,MALE,,
1070664,MALE,35.0,BLACK
1070666,MALE,34.0,HISPANIC
1070667,MALE,29.0,BLACK
1070668,MALE,,
1070670,FEMALE,28.0,BLACK
1070672,FEMALE,36.0,BLACK
1070673,FEMALE,25.0,BLACK
1070674,FEMALE,75.0,WHITE
1070674,MALE,50.0,WHITE
1070675,MALE,17.0,BLACK
1070675,MALE,17.0,BLACK
1070675,MALE,,BLACK
1070675,MALE,19.0,BLACK
1070675,MALE,26.0,BLACK
1070692,FEMALE,33.0,BLACK
1070695,FEMALE,59.0,WHITE
1070699,MALE,,
1070699,FEMALE,,
1070706,MALE,,
1070716,MALE,27.0,BLACK
1070723,MALE,,BLACK
1070732,MALE,26.0,BLACK
1070733,FEMALE,,BLACK
1070733,MALE,,BLACK
1070737,FEMALE,,HISPANIC
1070737,MALE,31.0,WHITE
1070737,MALE,27.0,HISPANIC
1070737,MALE,21.0,HISPANIC
1070737,MALE,22.0,HISPANIC
1070737,MALE,28.0,HISPANIC
1070738,MALE,25.0,BLACK
1070744,MALE,37.0,BLACK
1070753,FEMALE,19.0,BLACK
1070760,MALE,,
1070765,MALE,19.0,WHITE
1070770,MALE,28.0,BLACK
1070775,FEMALE,65.0,BLACK
1070778,MALE,27.0,HISPANIC
1070781,FEMALE,60.0,WHITE
1070784,MALE,,
1070789,MALE,28.0,BLACK
1070790,FEMALE,18.0,BLACK
1070792,MALE,46.0,BLACK
1070792,FEMALE,31.0,BLACK
1070795,MALE,19.0,BLACK
1070797,MALE,34.0,BLACK
1070797,FEMALE,34.0,BLACK
1070799,FEMALE,25.0,BLACK
1070810,MALE,18.0,BLACK
1070810,MALE,17.0,BLACK
1070810,FEMALE,22.0,BLACK
1070811,MALE,22.0,BLACK
1070815,FEMALE,35.0,BLACK
1070819,MALE,21.0,BLACK
1070821,MALE,,BLACK
1070834,MALE,15.0,BLACK
1070838,MALE,,
1070844,MALE,59.0,BLACK
1070846,MALE,35.0,BLACK
1070851,MALE,51.0,HISPANIC
1070853,MALE,,BLACK
1070855,MALE,17.0,HISPANIC
1070859,MALE,,
1070865,FEMALE,33.0,WHITE
1070867,FEMALE,,BLACK
1070869,MALE,,BLACK
1070889,FEMALE,12.0,BLACK
1070901,MALE,52.0,BLACK
1070906,FEMALE,20.0,BLACK
1070907,MALE,44.0,BLACK
1070909,FEMALE,20.0,
1070913,MALE,34.0,BLACK
1070914,MALE,17.0,BLACK
1070918,FEMALE,,
1070926,MALE,20.0,BLACK
1070930,MALE,58.0,BLACK
1070953,FEMALE,38.0,HISPANIC
1070953,FEMALE,25.0,HISPANIC
1070957,FEMALE,28.0,WHITE
1070958,MALE,20.0,BLACK
1070958,MALE,17.0,BLACK
1070963,MALE,28.0,BLACK
1070969,MALE,25.0,
1070978,MALE,,WHITE
1070978,MALE,,WHITE
1070978,MALE,,WHITE
1070978,MALE,18.0,WHITE
1070987,MALE,18.0,BLACK
1070988,MALE,44.0,BLACK
1070993,MALE,26.0,BLACK
1071005,MALE,19.0,BLACK
1071010,FEMALE,17.0,WHITE
1071011,MALE,45.0,BLACK
1071013,MALE,24.0,HISPANIC
1071017,MALE,,HISPANIC
1071019,MALE,28.0,BLACK
1071021,MALE,36.0,WHITE
1071021,MALE,41.0,HISPANIC
1071026,MALE,21.0,HISPANIC
1071026,FEMALE,47.0,HISPANIC
1071036,MALE,28.0,BLACK
1071037,MALE,28.0,BLACK
1071038,FEMALE,61.0,BLACK
1071040,FEMALE,,ASIAN/PACIFIC ISLANDER
1071064,FEMALE,,BLACK
1071070,MALE,34.0,WHITE
1071107,FEMALE,17.0,WHITE
1071120,MALE,,BLACK
1071120,MALE,19.0,BLACK
1071131,FEMALE,43.0,BLACK
1071134,MALE,23.0,BLACK
1071137,MALE,19.0,BLACK
1071142,FEMALE,,
1071149,FEMALE,77.0,BLACK
1071156,MALE,,ASIAN/PACIFIC ISLANDER
1071157,MALE,37.0,HISPANIC
1071159,MALE,27.0,BLACK
1071160,MALE,30.0,
1071163,MALE,20.0,BLACK
1071167,MALE,31.0,
1071171,MALE,15.0,BLACK
1071172,FEMALE,,BLACK
1071198,MALE,16.0,BLACK
1071201,FEMALE,36.0,HISPANIC
1071205,FEMALE,40.0,HISPANIC
1071205,MALE,19.0,HISPANIC
1071205,FEMALE,23.0,HISPANIC
1071205,MALE,27.0,BLACK
1071207,MALE,27.0,HISPANIC
1071210,FEMALE,,BLACK
1071219,MALE,54.0,WHITE
1071226,FEMALE,,BLACK
1071242,MALE,32.0,BLACK
1071245,MALE,28.0,BLACK
1071254,FEMALE,52.0,WHITE
1071257,FEMALE,49.0,HISPANIC
1071263,FEMALE,24.0,BLACK
1071265,MALE,39.0,BLACK
1071270,FEMALE,15.0,BLACK
1071271,MALE,24.0,BLACK
1071283,MALE,24.0,BLACK
1071291,MALE,27.0,BLACK
1071299,MALE,18.0,BLACK
1071305,MALE,18.0,BLACK
1071309,MALE,60.0,
1071322,MALE,,BLACK
1071322,MALE,29.0,BLACK
1071322,MALE,,BLACK
1071324,FEMALE,54.0,BLACK
1071324,MALE,46.0,BLACK
1071328,FEMALE,40.0,HISPANIC
1071330,MALE,20.0,BLACK
1071340,MALE,18.0,BLACK
1071341,MALE,18.0,BLACK
1071341,FEMALE,19.0,BLACK
1071344,MALE,,BLACK
1071349,MALE,27.0,BLACK
1071359,MALE,23.0,BLACK
1071361,FEMALE,64.0,BLACK
1071370,MALE,19.0,BLACK
1071373,MALE,20.0,HISPANIC
1071375,MALE,19.0,
1071385,FEMALE,58.0,BLACK
1071386,MALE,23.0,BLACK
1071389,FEMALE,52.0,BLACK
1071392,FEMALE,30.0,WHITE
1071402,MALE,35.0,BLACK
1071404,FEMALE,47.0,WHITE
1071406,FEMALE,60.0,WHITE
1071414,MALE,45.0,WHITE
1071415,MALE,62.0,BLACK
1071417,FEMALE,,BLACK
1071418,MALE,,BLACK
1071421,MALE,15.0,BLACK
1071428,MALE,37.0,BLACK
1071432,MALE,,WHITE
1071433,MALE,55.0,BLACK
1071436,MALE,,WHITE
1071441,FEMALE,33.0,WHITE
1071442,FEMALE,13.0,BLACK
1071443,MALE,24.0,BLACK
1071447,FEMALE,55.0,HISPANIC
1071448,MALE,25.0,BLACK
1071449,FEMALE,29.0,BLACK
1071451,MALE,23.0,HISPANIC
1071456,MALE,38.0,BLACK
1071457,MALE,54.0,BLACK
1071464,MALE,27.0,HISPANIC
1071465,FEMALE,42.0,HISPANIC
1071468,MALE,,BLACK
1071474,FEMALE,58.0,BLACK
1071475,MALE,21.0,HISPANIC
1071478,FEMALE,43.0,BLACK
1071481,MALE,,BLACK
1071481,MALE,37.0,BLACK
1071484,FEMALE,50.0,BLACK
1071486,MALE,44.0,WHITE
1071498,MALE,,BLACK
1071498,FEMALE,,BLACK
1071499,MALE,,BLACK
1071499,MALE,26.0,BLACK
1071504,MALE,19.0,BLACK
1071505,FEMALE,21.0,HISPANIC
1071511,FEMALE,33.0,BLACK
1071512,FEMALE,42.0,BLACK
1071513,FEMALE,32.0,BLACK
1071514,MALE,26.0,BLACK
1071520,MALE,19.0,BLACK
1071522,FEMALE,52.0,BLACK
1071530,FEMALE,39.0,BLACK
1071532,MALE,42.0,BLACK
1071532,MALE,23.0,BLACK
1071539,FEMALE,19.0,BLACK
1071540,FEMALE,42.0,BLACK
1071543,MALE,28.0,BLACK
1071550,FEMALE,33.0,BLACK
1071550,FEMALE,28.0,BLACK
1071553,MALE,57.0,BLACK
1071554,FEMALE,,WHITE
1071557,MALE,20.0,BLACK
1071557,MALE,16.0,BLACK
1071558,MALE,,BLACK
1071564,MALE,16.0,HISPANIC
1071565,FEMALE,37.0,BLACK
1071566,MALE,,BLACK
1071568,MALE,33.0,BLACK
1071570,MALE,38.0,BLACK
1071573,FEMALE,,BLACK
1071577,MALE,,BLACK
1071582,MALE,37.0,BLACK
1071583,FEMALE,25.0,BLACK
1071583,FEMALE,22.0,BLACK
1071591,MALE,19.0,BLACK
1071597,FEMALE,26.0,BLACK
1071597,FEMALE,27.0,BLACK
1071597,FEMALE,27.0,BLACK
1071598,MALE,,
1071600,MALE,,
1071601,MALE,62.0,HISPANIC
1071604,MALE,34.0,BLACK
1071611,MALE,43.0,WHITE
1071613,FEMALE,,WHITE
1071614,MALE,30.0,WHITE
1071615,MALE,,BLACK
1071616,FEMALE,46.0,BLACK
1071621,MALE,19.0,BLACK
1071628,FEMALE,39.0,BLACK
1071631,FEMALE,,HISPANIC
1071641,MALE,24.0,BLACK
1071645,MALE,22.0,HISPANIC
1071645,MALE,19.0,HISPANIC
1071647,FEMALE,24.0,BLACK
1071648,MALE,19.0,BLACK
1071648,MALE,40.0,BLACK
1071651,MALE,61.0,BLACK
1071664,MALE,45.0,BLACK
1071666,MALE,53.0,BLACK
1071667,FEMALE,41.0,BLACK
1071668,FEMALE,30.0,BLACK
1071672,MALE,57.0,BLACK
1071680,MALE,,BLACK
1071680,MALE,,BLACK
1071681,MALE,26.0,BLACK
1071683,MALE,53.0,WHITE
1071684,MALE,32.0,WHITE
1071689,MALE,72.0,BLACK
1071693,FEMALE,,BLACK
1071694,FEMALE,47.0,BLACK
1071697,MALE,25.0,BLACK
1071698,FEMALE,33.0,BLACK
1071699,FEMALE,47.0,BLACK
1071700,MALE,17.0,BLACK
1071702,FEMALE,33.0,HISPANIC
1071703,MALE,40.0,BLACK
1071704,MALE,38.0,BLACK
1071704,MALE,,
1071706,FEMALE,59.0,BLACK
1071707,MALE,61.0,ASIAN/PACIFIC ISLANDER
1071721,MALE,35.0,BLACK
1071723,MALE,24.0,BLACK
1071725,MALE,27.0,BLACK
1071732,FEMALE,16.0,BLACK
1071734,MALE,19.0,BLACK
1071737,MALE,56.0,BLACK
1071740,FEMALE,64.0,WHITE
1071740,MALE,56.0,WHITE
1071741,MALE,26.0,BLACK
1071742,MALE,17.0,BLACK
1071745,MALE,,BLACK
1071746,MALE,57.0,BLACK
1071748,FEMALE,27.0,WHITE
1071750,FEMALE,21.0,BLACK
1071752,MALE,42.0,BLACK
1071755,FEMALE,33.0,HISPANIC
1071756,MALE,25.0,BLACK
1071758,MALE,58.0,HISPANIC
1071759,FEMALE,,
1071759,MALE,33.0,BLACK
1071759,MALE,,
1071759,MALE,,
1071759,MALE,,
1071759,FEMALE,,
1071760,FEMALE,43.0,BLACK
1071762,FEMALE,44.0,HISPANIC
1071764,FEMALE,,WHITE
1071765,MALE,23.0,HISPANIC
1071767,FEMALE,41.0,BLACK
1071770,FEMALE,31.0,WHITE
1071774,MALE,24.0,WHITE
1071776,MALE,42.0,HISPANIC
1071779,MALE,49.0,BLACK
1071782,MALE,32.0,BLACK
1071793,FEMALE,30.0,WHITE
1071794,MALE,16.0,HISPANIC
1071794,MALE,,HISPANIC
1071795,FEMALE,25.0,WHITE
1071796,FEMALE,22.0,HISPANIC
1071797,MALE,,BLACK
1071799,FEMALE,54.0,BLACK
1071801,MALE,81.0,
1071801,FEMALE,36.0,
1071804,MALE,15.0,HISPANIC
1071805,MALE,27.0,HISPANIC
1071812,MALE,33.0,HISPANIC
1071820,MALE,19.0,WHITE
1071823,MALE,57.0,BLACK
1071826,MALE,18.0,WHITE
1071828,MALE,56.0,WHITE
1071836,FEMALE,34.0,BLACK
1071839,MALE,47.0,WHITE
1071840,MALE,25.0,HISPANIC
1071844,MALE,50.0,BLACK
1071858,FEMALE,14.0,BLACK
1071868,MALE,31.0,HISPANIC
1071869,MALE,29.0,BLACK
1071871,FEMALE,25.0,BLACK
1071871,FEMALE,,BLACK
1071875,MALE,45.0,BLACK
1071902,FEMALE,28.0,HISPANIC
1071907,MALE,30.0,HISPANIC
1071907,MALE,30.0,BLACK
1071909,MALE,25.0,BLACK
1071914,FEMALE,34.0,ASIAN/PACIFIC ISLANDER
1071922,FEMALE,50.0,BLACK
1071923,MALE,35.0,BLACK
1071925,FEMALE,48.0,BLACK
1071926,FEMALE,42.0,BLACK
1071928,MALE,43.0,WHITE
1071929,FEMALE,19.0,BLACK
1071930,MALE,36.0,BLACK
1071931,MALE,,BLACK
1071932,MALE,24.0,BLACK
1071936,FEMALE,,WHITE
1071941,FEMALE,23.0,BLACK
1071945,MALE,24.0,BLACK
1071946,MALE,35.0,BLACK
1071947,MALE,24.0,BLACK
1071947,FEMALE,24.0,BLACK
1071948,MALE,26.0,BLACK
1071949,MALE,46.0,BLACK
1071952,MALE,65.0,BLACK
1071954,FEMALE,51.0,BLACK
1071958,FEMALE,34.0,BLACK
1071959,MALE,27.0,BLACK
1071963,FEMALE,20.0,BLACK
1071976,MALE,25.0,BLACK
1071980,MALE,32.0,WHITE
1071981,MALE,29.0,BLACK
1071983,MALE,41.0,HISPANIC
1071983,MALE,41.0,HISPANIC
1071993,MALE,23.0,BLACK
1071999,MALE,32.0,BLACK
1072002,MALE,25.0,BLACK
1072005,FEMALE,47.0,HISPANIC
1072007,MALE,17.0,HISPANIC
1072007,FEMALE,15.0,HISPANIC
1072008,MALE,26.0,BLACK
1072010,MALE,,HISPANIC
1072013,MALE,55.0,BLACK
1072016,FEMALE,22.0,BLACK
1072017,MALE,42.0,BLACK
1072023,MALE,,ASIAN/PACIFIC ISLANDER
1072027,MALE,41.0,BLACK
1072028,MALE,43.0,BLACK
1072028,FEMALE,45.0,BLACK
1072030,FEMALE,23.0,BLACK
1072030,FEMALE,16.0,BLACK
1072030,MALE,32.0,BLACK
1072031,FEMALE,47.0,BLACK
1072031,MALE,56.0,BLACK
1072032,FEMALE,36.0,BLACK
1072033,FEMALE,,BLACK
1072035,MALE,24.0,HISPANIC
1072036,FEMALE,,HISPANIC
1072037,FEMALE,,WHITE
1072037,MALE,,WHITE
1072039,MALE,,BLACK
1072042,MALE,6.0,BLACK
1072042,MALE,39.0,BLACK
1072042,FEMALE,10.0,BLACK
1072045,MALE,39.0,BLACK
1072047,MALE,43.0,BLACK
1072050,FEMALE,38.0,BLACK
1072052,MALE,17.0,HISPANIC
1072053,MALE,64.0,BLACK
1072057,MALE,,BLACK
1072060,MALE,,BLACK
1072060,FEMALE,50.0,BLACK
1072064,FEMALE,27.0,BLACK
1072066,FEMALE,24.0,BLACK
1072068,FEMALE,,HISPANIC
1072069,FEMALE,79.0,BLACK
1072069,MALE,74.0,BLACK
1072084,FEMALE,,WHITE
1072084,MALE,16.0,WHITE
1072085,FEMALE,27.0,BLACK
1072091,MALE,28.0,BLACK
1072093,MALE,24.0,BLACK
1072094,MALE,22.0,BLACK
1072097,MALE,16.0,BLACK
1072098,FEMALE,61.0,BLACK
1072103,MALE,29.0,BLACK
1072108,FEMALE,32.0,BLACK
1072111,,,
1072113,MALE,22.0,BLACK
1072115,FEMALE,27.0,WHITE
1072118,MALE,33.0,BLACK
1072120,FEMALE,,
1072124,FEMALE,57.0,BLACK
1072128,MALE,20.0,BLACK
1072130,MALE,,HISPANIC
1072130,MALE,21.0,HISPANIC
1072130,MALE,22.0,HISPANIC
1072131,MALE,46.0,BLACK
1072132,MALE,32.0,BLACK
1072133,MALE,33.0,BLACK
1072133,MALE,43.0,BLACK
1072133,FEMALE,50.0,BLACK
1072136,MALE,33.0,BLACK
1072136,FEMALE,50.0,BLACK
1072136,FEMALE,31.0,BLACK
1072143,FEMALE,40.0,HISPANIC
1072145,MALE,38.0,BLACK
1072147,MALE,41.0,BLACK
1072151,FEMALE,29.0,BLACK
1072155,MALE,34.0,BLACK
1072157,FEMALE,52.0,BLACK
1072160,FEMALE,,BLACK
1072160,FEMALE,22.0,BLACK
1072161,MALE,,HISPANIC
1072165,FEMALE,20.0,BLACK
1072166,MALE,61.0,BLACK
1072167,MALE,,WHITE
1072168,MALE,26.0,WHITE
1072169,MALE,,
1072170,MALE,29.0,BLACK
1072171,FEMALE,49.0,BLACK
1072173,FEMALE,39.0,WHITE
1072179,FEMALE,46.0,WHITE
1072183,FEMALE,48.0,BLACK
1072184,MALE,30.0,BLACK
1072185,FEMALE,55.0,BLACK
1072186,MALE,35.0,BLACK
1072188,MALE,25.0,BLACK
1072191,MALE,35.0,HISPANIC
1072192,MALE,,BLACK
1072194,MALE,21.0,BLACK
1072195,FEMALE,34.0,BLACK
1072206,MALE,50.0,BLACK
1072207,MALE,42.0,BLACK
1072208,MALE,15.0,HISPANIC
1072218,FEMALE,67.0,BLACK
1072220,MALE,29.0,BLACK
1072225,MALE,32.0,BLACK
1072226,MALE,32.0,BLACK
1072227,MALE,32.0,BLACK
1072231,MALE,68.0,BLACK
1072232,MALE,34.0,BLACK
1072234,FEMALE,34.0,BLACK
1072236,MALE,20.0,BLACK
1072239,MALE,36.0,BLACK
1072248,MALE,22.0,BLACK
1072250,MALE,29.0,BLACK
1072253,FEMALE,,WHITE
1072255,MALE,39.0,ASIAN/PACIFIC ISLANDER
1072260,MALE,,BLACK
1072261,FEMALE,30.0,WHITE
1072263,MALE,,
1072263,MALE,20.0,BLACK
1072270,MALE,35.0,HISPANIC
1072271,MALE,28.0,BLACK
1072272,FEMALE,36.0,HISPANIC
1072272,FEMALE,19.0,HISPANIC
1072274,MALE,,WHITE
1072275,MALE,23.0,BLACK
1072281,MALE,52.0,BLACK
1072283,MALE,61.0,BLACK
1072288,MALE,23.0,BLACK
1072289,FEMALE,26.0,BLACK
1072290,MALE,20.0,HISPANIC
1072291,MALE,24.0,BLACK
1072292,MALE,,HISPANIC
1072292,FEMALE,29.0,HISPANIC
1072293,MALE,20.0,BLACK
1072294,MALE,20.0,BLACK
1072296,MALE,,HISPANIC
1072298,FEMALE,,BLACK
1072299,MALE,54.0,BLACK
1072300,MALE,36.0,BLACK
1072302,FEMALE,32.0,WHITE
1072305,MALE,44.0,HISPANIC
1072306,MALE,23.0,BLACK
1072321,MALE,31.0,BLACK
1072322,MALE,55.0,BLACK
1072323,FEMALE,39.0,HISPANIC
1072323,MALE,23.0,HISPANIC
1072323,FEMALE,24.0,BLACK
1072323,FEMALE,41.0,HISPANIC
1072324,MALE,23.0,BLACK
1072330,MALE,,WHITE
1072332,MALE,53.0,BLACK
1072332,MALE,58.0,BLACK
1072333,FEMALE,52.0,HISPANIC
1072334,MALE,35.0,BLACK
1072340,MALE,27.0,BLACK
1072343,MALE,35.0,BLACK
1072344,FEMALE,45.0,BLACK
1072345,MALE,22.0,WHITE
1072346,FEMALE,52.0,BLACK
1072347,MALE,22.0,HISPANIC
1072356,MALE,31.0,BLACK
1072362,FEMALE,,BLACK
1072364,MALE,,BLACK
1072366,FEMALE,35.0,BLACK
1072369,,,
1072371,MALE,29.0,BLACK
1072372,FEMALE,51.0,BLACK
1072374,FEMALE,,BLACK
1072375,FEMALE,37.0,BLACK
1072376,FEMALE,,WHITE
1072377,MALE,,WHITE
1072379,MALE,,BLACK
1072381,FEMALE,33.0,BLACK
1072382,MALE,28.0,BLACK
1072383,MALE,43.0,BLACK
1072387,FEMALE,51.0,BLACK
1072390,FEMALE,72.0,BLACK
1072390,MALE,71.0,BLACK
1072391,MALE,63.0,HISPANIC
1072392,FEMALE,19.0,HISPANIC
1072395,MALE,37.0,BLACK
1072396,MALE,36.0,BLACK
1072400,MALE,,WHITE
1072405,FEMALE,49.0,BLACK
1072415,MALE,38.0,BLACK
1072417,MALE,,BLACK
1072417,FEMALE,,BLACK
1072418,MALE,15.0,BLACK
1072420,MALE,48.0,BLACK
1072422,MALE,21.0,HISPANIC
1072423,FEMALE,43.0,HISPANIC
1072424,FEMALE,32.0,WHITE
1072424,MALE,32.0,WHITE
1072426,MALE,32.0,BLACK
1072430,FEMALE,65.0,WHITE
1072432,FEMALE,22.0,HISPANIC
1072434,FEMALE,24.0,BLACK
1072435,MALE,41.0,BLACK
1072438,FEMALE,34.0,BLACK
1072444,MALE,26.0,HISPANIC
1072444,MALE,26.0,WHITE
1072446,MALE,19.0,WHITE
1072447,MALE,24.0,BLACK
1072450,MALE,16.0,WHITE
1072454,FEMALE,51.0,BLACK
1072456,FEMALE,39.0,BLACK
1072457,MALE,43.0,BLACK
1072458,FEMALE,67.0,HISPANIC
1072458,FEMALE,44.0,HISPANIC
1072461,MALE,22.0,BLACK
1072464,MALE,31.0,BLACK
1072465,MALE,19.0,WHITE
1072467,MALE,,BLACK
1072469,MALE,,BLACK
1072469,FEMALE,23.0,BLACK
1072471,MALE,21.0,BLACK
1072473,MALE,43.0,BLACK
1072482,MALE,26.0,WHITE
1072483,MALE,,WHITE
1072488,MALE,40.0,BLACK
1072491,FEMALE,40.0,BLACK
1072493,MALE,39.0,BLACK
1072497,MALE,33.0,BLACK
1072498,MALE,,BLACK
1072501,FEMALE,65.0,BLACK
1072506,FEMALE,35.0,BLACK
1072510,MALE,19.0,BLACK
1072512,MALE,60.0,BLACK
1072514,MALE,,HISPANIC
1072519,MALE,55.0,BLACK
1072520,MALE,36.0,BLACK
1072521,MALE,,BLACK
1072524,MALE,28.0,HISPANIC
1072526,MALE,,BLACK
1072527,MALE,28.0,BLACK
1072527,MALE,,
1072529,MALE,31.0,BLACK
1072533,MALE,22.0,BLACK
1072534,MALE,21.0,BLACK
1072537,FEMALE,52.0,BLACK
1072538,MALE,24.0,WHITE
1072539,MALE,,WHITE
1072542,MALE,23.0,BLACK
1072543,MALE,20.0,HISPANIC
1072550,MALE,33.0,BLACK
1072556,MALE,31.0,WHITE
1072557,MALE,31.0,WHITE
1072558,MALE,52.0,BLACK
1072559,MALE,43.0,WHITE
1072560,FEMALE,49.0,BLACK
1072563,MALE,47.0,HISPANIC
1072565,FEMALE,30.0,BLACK
1072571,MALE,,BLACK
1072572,FEMALE,36.0,BLACK
1072573,MALE,28.0,BLACK
1072576,MALE,20.0,BLACK
1072579,MALE,15.0,BLACK
1072579,MALE,55.0,BLACK
1072579,MALE,16.0,BLACK
1072579,FEMALE,5.0,BLACK
1072579,FEMALE,43.0,BLACK
1072584,FEMALE,39.0,BLACK
1072585,MALE,41.0,BLACK
1072586,FEMALE,19.0,HISPANIC
1072595,FEMALE,38.0,BLACK
1072601,MALE,57.0,BLACK
1072604,MALE,31.0,BLACK
1072605,FEMALE,46.0,BLACK
1072606,MALE,34.0,BLACK
1072607,MALE,40.0,HISPANIC
1072608,FEMALE,30.0,HISPANIC
